# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3813
#@/user_id	3b9f0210-6f77-41af-a981-a384e697813f
hu kou 	虎口	c=1 d=1 t=2558
hu xiang 	互相	c=2 d=0.0531307 t=3813
hua 	化	c=2 d=1.82696 t=3764
hua 	話	c=15 d=2.3355 t=3813
hua chu 	劃出	c=1 d=1 t=2528
hua ti 	話題	c=1 d=1 t=2035
hua wei 	華爲	c=1 d=0.951229 t=3813
huai nian 	懷念	c=1 d=0.109701 t=3813
huan cun 	緩存	c=1 d=0.246597 t=3813
huan jing 	環境	c=2 d=1.99005 t=3088
huan man 	緩慢	c=1 d=1 t=2465
huang zhong 	黃忠	c=2 d=1.31229 t=3813
huang zi 	皇子	c=1 d=0.00663763 t=3813
hui 	會	c=9 d=1.05322 t=3813
hui chu 	揮出	c=1 d=1 t=2692
hui feng 	迴風	c=3 d=2.82202 t=2868
hui guo zi xin 	悔過自新	c=2 d=1.98511 t=3519
hui kan 	揮砍	c=1 d=1 t=2572
hui lai 	回來	c=1 d=1 t=2272
hui lv 	匯率	c=1 d=0.22091 t=3813
hui shen 	回身	c=1 d=1 t=2874
hui shi hou su 	繪事後素	c=1 d=1 t=3152
hui tou 	回頭	c=2 d=0.978434 t=3813
hui xue 	回血	c=2 d=1.89137 t=2605
hui you 	會有	c=1 d=1 t=3722
hui zhuan 	迴轉	c=1 d=1 t=2899
hun 	混	c=1 d=0.299692 t=3813
hun de 	混得	c=1 d=1 t=3256
hun he 	混合	c=0 d=0.1 t=3555
hun he xia 	混合下	c=1 d=1 t=3556
hun hun 	混混	c=1 d=1 t=3251
huo 	或	c=1 d=1 t=3588
huo bi 	貨幣	c=1 d=0.209088 t=3813
huo de 	獲得	c=4 d=0.198891 t=3813
huo dong 	活動	c=1 d=0.0244775 t=3813
huo zhe 	或者	c=1 d=1 t=3652
ji 	即	c=1 d=1 t=3422
ji 	及	c=1 d=0.00504176 t=3813
ji 	吉	c=7 d=4.48492 t=2281
ji 	幾	c=1 d=0.0109436 t=3813
ji ban 	羈絆	c=1 d=0.752014 t=3813
ji ben 	基本	c=4 d=0.794534 t=3813
ji ben shang 	基本上	c=1 d=1 t=2955
ji chu 	基礎	c=5 d=2.02168 t=3630
ji chu se 	基礎色	c=1 d=1 t=3562
ji dong 	機動	c=1 d=0.193013 t=3813
ji e 	飢餓	c=1 d=0.0232837 t=3813
ji gao 	極高	c=1 d=1 t=2516
ji ge 	幾個	c=2 d=0.238584 t=3813
ji he 	幾何	c=1 d=0.0203434 t=3813
ji hu 	幾乎	c=2 d=1.9802 t=2814
ji hui 	機會	c=1 d=0.0190139 t=3813
ji ji 	積極	c=3 d=2.68869 t=3258
ji ji ying xiang 	積極影響	c=1 d=1 t=3240
ji jiang 	即將	c=1 d=0.197899 t=3813
ji ke 	即可	c=1 d=1 t=2519
ji lao 	基佬	c=1 d=0.0221482 t=3813
ji lei 	積累	c=1 d=0.00909528 t=3813
ji mo 	寂寞	c=1 d=0.00465413 t=3813
ji po 	擊破	c=1 d=0.00486835 t=3813
ji qi 	極其	c=1 d=1 t=2892
ji ran 	既然	c=1 d=1 t=2151
ji shu 	技術	c=1 d=1 t=2446
ji si 	即死	c=1 d=0.0330412 t=3813
ji wei 	即爲	c=1 d=1 t=3421
ji xian 	極限	c=1 d=1 t=2480
ji zhong 	擊中	c=1 d=1 t=2549
ji zhu 	記住	c=2 d=0.0199039 t=3813
jia 	家	c=1 d=1 t=2928
jia 	甲	c=2 d=0.0802372 t=3813
jia ban 	加班	c=1 d=0.00794669 t=3813
jia huo 	傢伙	c=1 d=0.600496 t=3813
jia shi 	架勢	c=2 d=0.0930145 t=3813
jia ting 	家庭	c=1 d=1 t=3583
jia xiang 	假象	c=1 d=1 t=3495
jia you 	加油	c=2 d=0.0572705 t=3813
jia zhi guan 	價值觀	c=2 d=1.68729 t=3608
jia zuo 	佳作	c=1 d=1 t=3796
jian 	劍	c=8 d=3.73698 t=2912
jian 	減	c=1 d=0.941765 t=3813
jian 	見	c=1 d=1 t=3061
jian 	鍵	c=1 d=0.377192 t=3813
jian 	間	c=2 d=0.194952 t=3813
jian ce 	檢測	c=1 d=0.028297 t=3813
jian dan 	簡單	c=1 d=1 t=2001
jian dao 	見到	c=1 d=0.404542 t=3813
jian fa 	劍法	c=2 d=1.98511 t=2661
jian ji 	劍姬	c=1 d=1 t=2995
jian ke 	劍客	c=1 d=1 t=2894
jian ruo 	減弱	c=1 d=1 t=2946
jian xie 	簡寫	c=2 d=1.90727 t=3813
jian yi 	建議	c=3 d=0.937067 t=3813
jian zhao 	劍招	c=5 d=2.76474 t=2843
jian zong 	劍宗	c=1 d=1 t=2568
jiang 	將	c=1 d=1 t=3467
jiang 	講	c=1 d=0.272532 t=3813
jiang 	降	c=1 d=0.2334 t=3813
jiang zhen 	將真	c=1 d=0.0175097 t=3813
jiang zi ya 	姜子牙	c=1 d=1 t=2494
jiao bu 	腳步	c=1 d=1 t=2723
jiao ke 	教課	c=1 d=0.11475 t=3813
jiao liu 	交流	c=1 d=0.332871 t=3813
jiao rong 	交融	c=1 d=1 t=3112
jiao yu 	教育	c=1 d=0.179964 t=3813
jie 	界	c=1 d=1 t=3245
jie bao 	捷報	c=1 d=1 t=2543
jie chu 	接觸	c=1 d=1 t=3466
jie duan 	階段	c=2 d=1.00086 t=3374
jie dun 	傑頓	c=1 d=0.00524752 t=3813
jie guan 	接管	c=1 d=0.759572 t=3813
jie guo 	結果	c=2 d=0.290835 t=3813
jie ji 	階級	c=1 d=0.0193512 t=3813
jie li 	借力	c=1 d=1 t=2907
jie shu 	結束	c=2 d=1.12238 t=3813
jie wang quan 	界王拳	c=1 d=1 t=2603
jie xian 	界限	c=1 d=1 t=3788
jie zai 	皆在	c=1 d=1 t=2873
jie zhu 	藉助	c=2 d=1.92774 t=2859
jie zou 	節奏	c=1 d=1 t=2397
jin 	近	c=1 d=0.0902655 t=3813
jin ben 	金本	c=1 d=0.218712 t=3813
jin mo zhe hei 	近墨者黑	c=1 d=1 t=3363
jin nian 	今年	c=1 d=0.122456 t=3813
jin qian 	金錢	c=1 d=0.213312 t=3813
jin ru 	進入	c=1 d=1 t=2175
jin tian 	今天	c=5 d=1.30927 t=3813
jin xing 	進行	c=4 d=1.18867 t=2727
jin zhi 	禁止	c=1 d=0.0216013 t=3813
jin zhu zhe chi 	近朱者赤	c=1 d=1 t=3362
jing 	竟	c=1 d=1 t=2533
jing 	精	c=0 d=0.1 t=2953
jing dai 	驚呆	c=0 d=0.1 t=2936
jing dai le 	驚呆了	c=1 d=1 t=2937
jing dao 	勁道	c=1 d=1 t=2890
jing hua 	淨化	c=1 d=1 t=2057
jing ji 	經濟	c=1 d=0.168638 t=3813
jing li 	經歷	c=3 d=0.763379 t=3813
jing miao 	精妙	c=1 d=1 t=2846
jing ran 	竟然	c=1 d=0.680451 t=3813
jing ran shi 	竟然是	c=1 d=0.904837 t=3813
jing sui 	精髓	c=2 d=0.618783 t=3813
jing tou 	鏡頭	c=1 d=1 t=2402
jing yan 	經驗	c=1 d=1 t=2897
jing yin 	靜音	c=1 d=0.00628242 t=3813
jing ying 	精英	c=1 d=1 t=3225
jiu 	就	c=43 d=3.39211 t=3813
jiu ming 	救命	c=1 d=1 t=3039
jiu neng 	就能	c=1 d=1 t=3378
jiu shi 	就是	c=3 d=1.41746 t=3813
ju 	局	c=1 d=0.50409 t=3813
ju bei 	具備	c=2 d=1.29376 t=3605
ju da 	巨大	c=1 d=1 t=2768
ju hui 	聚會	c=1 d=1 t=2228
ju liang 	巨量	c=1 d=1 t=2751
ju mian 	局面	c=1 d=1 t=2021
ju qing 	劇情	c=6 d=1.60295 t=2407
ju qing de 	劇情的	c=1 d=1 t=1950
ju shou 	舉手	c=1 d=1 t=2517
ju shuo 	據說	c=1 d=0.909373 t=3813
ju ti 	具體	c=1 d=0.00835412 t=3813
ju you 	具有	c=2 d=1.00267 t=3598
juan zi 	卷子	c=1 d=0.280832 t=3813
jue ce 	決策	c=1 d=1 t=3247
jue de 	覺得	c=1 d=0.184973 t=3813
jue dui 	絕對	c=1 d=0.375311 t=3813
jue qi 	崛起	c=1 d=1 t=2987
jue sai 	決賽	c=1 d=0.591555 t=3813
jue xin 	決心	c=1 d=0.0195457 t=3813
jue xing 	覺醒	c=1 d=0.932394 t=3813
jun 	君	c=0 d=0.0045502 t=3813
jun xun 	軍訓	c=1 d=0.310367 t=3813
ka 	卡	c=1 d=1 t=2422
ka nai ji 	卡耐基	c=1 d=0.0765593 t=3813
ka nai ji mei long 	卡耐基梅隆	c=1 d=0.0699482 t=3813
ka sha 	卡莎	c=1 d=0.00729913 t=3813
kai 	開	c=6 d=0.977096 t=3813
kai lai 	開來	c=1 d=1 t=3474
kai man 	開滿	c=1 d=1 t=3798
kai qiao 	開竅	c=1 d=0.00822975 t=3813
kai shi 	開始	c=6 d=1.1653 t=3813
kai tuan 	開團	c=2 d=0.0144575 t=3813
kai xin 	開心	c=1 d=0.32628 t=3813
kan 	看	c=5 d=0.78791 t=3813
kan dao 	看到	c=1 d=0.268474 t=3813
kan kan 	看看	c=2 d=0.55959 t=3813
kan ni 	看你	c=0 d=0.1 t=2596
kan qi lai 	看起來	c=1 d=1 t=2500
kan si 	看似	c=1 d=1 t=3415
kan yang zi 	看樣子	c=1 d=0.00927901 t=3813
kan yi xia 	看一下	c=1 d=0.0713613 t=3813
kang 	抗	c=1 d=0.00701293 t=3813
kao 	靠	c=1 d=0.0155297 t=3813
kao lv 	考慮	c=1 d=0.228779 t=3813
kao yan 	考驗	c=1 d=1 t=2893
ke neng 	可能	c=6 d=1.85169 t=3721
ke wang 	渴望	c=1 d=1 t=2191
ke xi 	可惜	c=1 d=0.0508813 t=3813
ke xi le 	可惜了	c=1 d=0.0448245 t=3813
ke yi 	可以	c=7 d=0.433874 t=3813
ke yi xiong 	可以兇	c=1 d=0.183599 t=3813
ke zhi 	剋制	c=1 d=0.0505395 t=3813
kong dui di 	空對地	c=1 d=1 t=2485
kong ju 	恐懼	c=1 d=0.50409 t=3813
kong le 	空了	c=1 d=0.0376283 t=3813
kong xian 	空閒	c=1 d=0.131336 t=3813
kong zhi zhu 	控制住	c=1 d=0.579842 t=3813
kong zhong 	空中	c=1 d=1 t=2527
kong zi 	孔子	c=1 d=1 t=3148
kua xue ke 	跨學科	c=1 d=0.024234 t=3813
kuai 	快	c=0 d=0.00352602 t=3813
kuai jie 	快捷	c=1 d=0.364219 t=3813
kuai le 	快樂	c=1 d=0.479505 t=3813
kuang 	狂	c=1 d=0.00423234 t=3813
kuang feng 	狂風	c=4 d=3.25745 t=2782
kuang ji 	狂級	c=1 d=1 t=2630
kuang mo 	狂魔	c=1 d=0.960789 t=3813
kuang shang 	狂上	c=1 d=0.00540733 t=3813
lai 	來	c=3 d=1.12866 t=3813
lai de 	來得	c=1 d=0.00501661 t=3813
lai kan 	來看	c=0 d=0.1 t=2415
lai le 	來了	c=2 d=0.196912 t=3813
lai shuo 	來說	c=5 d=0.349089 t=3813
lang lang 	朗朗	c=1 d=1 t=3329
lang zi hui tou 	浪子回頭	c=1 d=1 t=3733
lao 	撈	c=3 d=1.33613 t=3813
lao 	老	c=1 d=0.0611155 t=3813
lao dui shou 	老對手	c=1 d=0.0475963 t=3813
lao le 	老了	c=4 d=1.69515 t=3813
lao po 	老婆	c=1 d=1 t=2261
lao shi 	老師	c=2 d=0.113902 t=3813
lao shu 	老鼠	c=3 d=0.557468 t=3813
lao ye 	姥爺	c=3 d=0.0936961 t=3813
lao yu 	牢獄	c=1 d=1 t=3513
le 	了	c=84 d=9.07098 t=3813
lei 	類	c=1 d=0.0119145 t=3813
lei bi 	類比	c=1 d=0.0119742 t=3813
leng nuan 	冷暖	c=1 d=0.0116203 t=3813
li 	力	c=1 d=0.011109 t=3813
li 	李	c=4 d=0.640077 t=3813
li 	狸	c=1 d=0.427415 t=3813
li dao 	力道	c=1 d=1 t=2685
li di cheng fo 	立地成佛	c=1 d=1 t=3735
li ge 	李哥	c=12 d=6.73597 t=3813
li hai 	厲害	c=2 d=0.305746 t=3813
li liang 	力量	c=1 d=0.0413782 t=3813
li nian 	理念	c=1 d=1 t=3164
li pu 	離譜	c=1 d=1 t=2060
li ru 	例如	c=2 d=1.99501 t=3565
li shi 	歷史	c=1 d=0.0356146 t=3813
li wu 	禮物	c=1 d=0.197899 t=3813
li xing 	理性	c=1 d=0.565525 t=3813
li yong 	利用	c=1 d=0.0101022 t=3813
li you 	理由	c=1 d=1 t=2129
lian 	戀	c=1 d=0.353455 t=3813
lian 	連	c=2 d=0.461309 t=3813
lian ai 	戀愛	c=3 d=0.576968 t=3813
lian ji 	連擊	c=1 d=0.00975476 t=3813
lian jin 	鍊金	c=1 d=1 t=2704
lian ru 	煉乳	c=1 d=1 t=2705
lian xi 	練習	c=1 d=0.115903 t=3813
lian xi ce 	練習冊	c=1 d=0.278037 t=3813
liang 	兩	c=4 d=1.09565 t=3813
liang chu 	兩處	c=1 d=1 t=2212
liang ge 	兩個	c=4 d=0.293881 t=3813
liang ji 	良機	c=0 d=0.00227089 t=3813
liao 	了	c=2 d=0.878095 t=3813
lie qiang 	獵槍	c=1 d=0.199888 t=3813
ling 	領	c=1 d=0.117655 t=3813
ling min du 	靈敏度	c=1 d=0.0266491 t=3813
ling ren 	令人	c=1 d=1 t=2735
ling yu 	領域	c=2 d=0.0168353 t=3813
ling zi 	零子	c=1 d=1 t=2647
liu le 	留了	c=1 d=1 t=2598
liu tong 	流通	c=0 d=0.0215456 t=3813
liu tong xing 	流通性	c=1 d=0.216536 t=3813
liu zai 	留在	c=1 d=0.103312 t=3813
long 	隆	c=0 d=0.00695994 t=3813
long 	龍	c=1 d=0.015923 t=3813
long xian sheng 	龍先生	c=1 d=0.0278757 t=3813
long zhao 	籠罩	c=1 d=1 t=2342
long zhuang 	龍裝	c=1 d=1 t=2436
lu 	盧	c=1 d=1 t=2481
lu 	路	c=0 d=0.1 t=3008
luan 	亂	c=1 d=0.0135686 t=3813
lun wai 	論外	c=3 d=0.978485 t=3813
luo dao 	落到	c=1 d=0.15259 t=3813
luo di 	落地	c=1 d=1 t=2823
lv 	率	c=0 d=0.1 t=3593
lv jing 	濾鏡	c=1 d=1 t=3741
ma 	嗎	c=5 d=0.336216 t=3813
ma shang 	馬上	c=1 d=1 t=3042
mai 	買	c=2 d=0.301879 t=3813
mai luo 	脈絡	c=2 d=1.98511 t=1975
man da 	蠻大	c=1 d=0.99005 t=3813
mao 	貓	c=1 d=0.0176857 t=3813
mei 	梅	c=0 d=0.00695994 t=3813
mei 	沒	c=11 d=0.886304 t=3813
mei ban fa 	沒辦法	c=1 d=0.0293049 t=3813
mei ci 	每次	c=1 d=0.267135 t=3813
mei dai 	沒帶	c=1 d=0.279431 t=3813
mei ge ren 	每個人	c=1 d=1 t=3146
mei hao 	美好	c=2 d=0.455542 t=3813
mei hua 	梅花	c=1 d=0.00453922 t=3813
mei le 	沒了	c=5 d=1.26018 t=3813
mei qu 	沒去	c=1 d=0.121846 t=3813
mei ren 	沒人	c=1 d=0.562705 t=3813
mei si 	沒死	c=2 d=0.0361528 t=3813
mei tian 	每天	c=1 d=0.145148 t=3813
mei tuan 	沒團	c=1 d=0.00631391 t=3813
mei wen ti 	沒問題	c=1 d=0.377192 t=3813
mei yi ge 	每一個	c=1 d=0.408608 t=3813
mei you 	沒有	c=17 d=1.73048 t=3813
mei zhun bei 	沒準備	c=1 d=0.126186 t=3813
men 	們	c=2 d=1.00046 t=3772
meng mu 	孟母	c=1 d=1 t=3322
meng mu san qian 	孟母三遷	c=1 d=1 t=3323
meng ran 	猛然	c=1 d=1 t=2555
mi bu 	彌補	c=1 d=1 t=2405
mi er 	米爾	c=0 d=0.00181334 t=3813
mian huai 	緬懷	c=1 d=0.0115047 t=3813
miao 	秒	c=1 d=0.00683978 t=3813
miao hui 	描繪	c=1 d=0.438235 t=3813
miao zhun 	瞄準	c=1 d=1 t=2689
min gan 	敏感	c=1 d=1 t=2034
ming xian 	明顯	c=3 d=0.339285 t=3813
ming zhong 	命中	c=0 d=0.1 t=2814
ming zi 	名字	c=1 d=0.0057994 t=3813
mo 	末	c=1 d=0.00440507 t=3813
mo ban 	模板	c=1 d=0.239309 t=3813
mo hu 	模糊	c=1 d=1 t=2132
mo huan 	魔幻	c=1 d=0.162026 t=3813
mo ni 	模擬	c=1 d=0.923116 t=3813
mo pa gun da 	摸爬滾打	c=1 d=1 t=3187
mo ren 	默認	c=1 d=0.995012 t=3813
mo wang 	魔王	c=0 d=0.00106202 t=3813
mo zhou 	魔咒	c=1 d=0.680451 t=3813
mou 	某	c=1 d=1 t=3228
mou ge 	某個	c=1 d=1 t=3253
mu biao 	目標	c=1 d=1 t=3044
mu di 	目的	c=1 d=1 t=3668
mu guang 	目光	c=1 d=1 t=2523
mu lu 	目錄	c=1 d=0.0833256 t=3813
na 	哪	c=1 d=1 t=2632
na 	拿	c=2 d=1.06211 t=3813
na 	那	c=5 d=1.9093 t=3813
na chu 	拿出	c=1 d=0.453845 t=3813
na dao 	拿到	c=1 d=1 t=2043
na ge 	拿個	c=1 d=0.733447 t=3813
na jiu 	那就	c=1 d=0.0992613 t=3813
na lan 	納蘭	c=1 d=0.0871879 t=3813
na lan xun feng 	納蘭尋風	c=1 d=0.079659 t=3813
na le 	拿了	c=3 d=0.773573 t=3813
na me 	那麼	c=5 d=1.23024 t=3646
nai 	奶	c=3 d=0.0937492 t=3813
nan 	難	c=3 d=1.2864 t=3813
nan da 	難打	c=1 d=0.718924 t=3813
nan shou 	難受	c=1 d=0.843665 t=3813
nan xing 	男性	c=1 d=1 t=2018
nan yi 	難以	c=1 d=1 t=2736
nan zhuang 	男裝	c=1 d=1 t=2224
nao hai 	腦海	c=1 d=0.548812 t=3813
ne 	呢	c=6 d=1.69719 t=3813
nei 	內	c=2 d=0.0706512 t=3813
nei rong 	內容	c=2 d=0.276651 t=3813
neng 	能	c=8 d=0.227301 t=3813
neng da 	能打	c=1 d=1 t=2441
neng gou 	能夠	c=5 d=0.585669 t=3813
neng li 	能力	c=1 d=0.0174224 t=3813
neng liang 	能量	c=1 d=0.017953 t=3813
neng you 	能有	c=1 d=1 t=3732
ni 	你	c=13 d=1.20551 t=3813
ni 	妮	c=1 d=0.19593 t=3813
ni kan ni 	你看你	c=1 d=1 t=2597
ni ke song 	尼克松	c=1 d=0.00941925 t=3813
ni ye 	你也	c=1 d=0.0101529 t=3813
ni zhuan 	逆轉	c=1 d=0.169483 t=3813
ni zi 	妮子	c=1 d=1 t=3797
nian 	年	c=0 d=0.1 t=3800
nian qing 	年輕	c=1 d=0.729789 t=3813
nian tou 	念頭	c=1 d=0.203926 t=3813
niao jian 	尿檢	c=2 d=0.895913 t=3813
nin 	您	c=1 d=0.0720785 t=3813
niu shen 	扭身	c=1 d=1 t=2898
nu li 	努力	c=4 d=0.947124 t=3813
nu li 	奴隸	c=1 d=0.155673 t=3813
nv er 	女兒	c=3 d=2.49936 t=2218
nv er de 	女兒的	c=1 d=1 t=1954
nv er men 	女兒們	c=1 d=1 t=2210
nv fen 	女粉	c=1 d=0.0225956 t=3813
nv hai 	女孩	c=4 d=2.57606 t=3813
nv peng you 	女朋友	c=1 d=0.285076 t=3813
nv quan 	女權	c=5 d=3.70952 t=2381
nv xing 	女性	c=3 d=2.66322 t=2070
nv zi 	女子	c=2 d=1.97045 t=2316
o 	哦	c=3 d=0.380983 t=3813
pai jie 	牌姐	c=1 d=0.00951391 t=3813
pan 	盤	c=2 d=0.988826 t=3813
pan ding 	判定	c=3 d=0.0226369 t=3813
pang ren 	旁人	c=1 d=1 t=3271
pei bu shang 	配不上	c=1 d=0.0188734 t=3813
pei he 	配合	c=2 d=0.0116621 t=3813
pei se 	配色	c=2 d=0.588987 t=3813
pei yue 	配樂	c=1 d=1 t=2400
pei zhi 	配置	c=1 d=0.292293 t=3813
pen chu 	噴出	c=1 d=1 t=2826
peng dao 	碰到	c=3 d=0.509156 t=3813
peng you 	朋友	c=3 d=0.327031 t=3813
pi jiu 	啤酒	c=2 d=0.0401814 t=3813
pi kan 	劈砍	c=1 d=1 t=2966
pi pan 	批判	c=1 d=1 t=2094
pian 	片	c=3 d=2.81024 t=2377
ping an ye 	平安夜	c=1 d=0.0212797 t=3813
ping ce 	評測	c=1 d=1 t=2988
ping he 	平和	c=1 d=0.0131675 t=3813
ping ju 	平局	c=1 d=1 t=2463
ping jun 	平均	c=1 d=0.332871 t=3813
ping kong 	憑空	c=0 d=0.1 t=3548
ping kong chan sheng 	憑空產生	c=1 d=1 t=3549
po an 	破案	c=0 d=0.1 t=3059
po an le 	破案了	c=1 d=1 t=3060
po zhan 	破綻	c=1 d=1 t=2770
pu pu tong tong 	普普通通	c=2 d=1.98511 t=2680
pu tong 	普通	c=3 d=1.10605 t=3469
qi 	其	c=2 d=1.60653 t=3447
qi 	啓	c=1 d=1 t=2570
qi 	氣	c=2 d=0.00991384 t=3813
qi 	起	c=3 d=0.264477 t=3813
qi dong 	啓動	c=1 d=1 t=2450
qi guai 	奇怪	c=1 d=0.0186856 t=3813
qi lai 	起來	c=2 d=0.82047 t=3813
qi shi 	其實	c=7 d=1.31444 t=3813
qi shou 	起手	c=1 d=1 t=2476
qi ta 	其他	c=6 d=0.449329 t=3813
qi ta ren 	其他人	c=2 d=0.779279 t=3813
qi zhong 	其中	c=1 d=1 t=2889
qi zi 	妻子	c=1 d=0.0184074 t=3813
qi zi 	棋子	c=1 d=0.895834 t=3813
qian jin 	千斤	c=1 d=1 t=2510
qian mian 	前面	c=1 d=0.402524 t=3813
qian nan wan nan 	千難萬難	c=1 d=1 t=3391
qian qi 	前期	c=1 d=0.463013 t=3813
qian zhi 	前置	c=1 d=1 t=3553
qiang 	強	c=3 d=0.0947903 t=3813
qiang 	槍	c=1 d=0.0218184 t=3813
qiang du 	強度	c=2 d=0.402524 t=3813
qiang du le 	強度了	c=1 d=0.946485 t=3813
qiang lie 	強烈	c=1 d=1 t=2197
qiang xing 	強行	c=1 d=0.263158 t=3813
qie 	切	c=1 d=0.0136366 t=3813
qie huan 	切換	c=1 d=0.0925506 t=3813
qie zi 	茄子	c=1 d=0.00914087 t=3813
qin 	琴	c=6 d=0.725032 t=3813
qing chun 	青春	c=1 d=0.65377 t=3813
qing gang ying 	青鋼影	c=1 d=0.313486 t=3813
qing hua 	清華	c=1 d=0.227638 t=3813
qing lv 	情侶	c=1 d=0.594521 t=3813
qing rou 	輕柔	c=1 d=1 t=2501
qing yi 	輕易	c=1 d=1 t=3376
qing yu 	慶餘	c=0 d=0.1 t=3800
qing yu nian 	慶餘年	c=1 d=1 t=3801
qu 	去	c=11 d=3.61351 t=3813
qu diao 	曲調	c=1 d=0.0130365 t=3813
qu nian 	去年	c=2 d=0.24374 t=3813
qu xian 	曲線	c=1 d=1 t=2532
qu zuo 	去做	c=0 d=0.0704688 t=3813
quan 	全	c=3 d=0.67032 t=3813
quan 	權	c=1 d=1 t=2200
quan fang mian 	全方面	c=1 d=1 t=3760
quan kai 	全開	c=1 d=1 t=2922
quan li 	權利	c=1 d=1 t=3767
quan ping 	全屏	c=1 d=1 t=2642
quan shen xin 	全身心	c=1 d=0.532592 t=3813
que 	卻	c=3 d=1.06933 t=3757
que 	缺	c=1 d=0.774916 t=3813
que neng 	卻能	c=1 d=1 t=2813
que shi 	確實	c=3 d=0.360076 t=3813
qun li 	羣裏	c=1 d=0.236928 t=3813
ran 	燃	c=2 d=1.86071 t=3076
ran hou 	然後	c=3 d=0.606531 t=3813
ran shang 	染上	c=1 d=1 t=3384
rang wo 	讓我	c=1 d=0.499074 t=3813
re liang 	熱量	c=2 d=0.46472 t=3813
re qing 	熱情	c=1 d=1 t=2944
ren 	人	c=43 d=9.29294 t=3813
ren bu zhu 	忍不住	c=1 d=0.293758 t=3813
ren hua 	人話	c=1 d=0.021068 t=3813
ren kou 	人口	c=3 d=1.50395 t=3813
ren men 	人們	c=2 d=1.03096 t=3759
ren ren 	人人	c=1 d=1 t=2956
ren sheng 	人生	c=3 d=1.4529 t=3617
ren shi 	人士	c=1 d=1 t=3242
ren wei 	認爲	c=6 d=2.29389 t=3770
ren wu 	人物	c=2 d=0.0572688 t=3813
ren xing 	人性	c=2 d=1.08291 t=3663
ren zhen 	認真	c=2 d=1.28222 t=3813
ren zhi 	認知	c=1 d=1 t=3443
ri hou 	日後	c=1 d=1 t=3331
ri ji 	日記	c=1 d=0.137381 t=3813
rong ru 	融入	c=2 d=0.0175658 t=3813
rou zhuang 	肉裝	c=1 d=0.67368 t=3813
ru ci 	如此	c=1 d=1 t=3723
ru guo 	如果	c=14 d=2.80358 t=3813
ru he 	如何	c=5 d=1.64643 t=3731
ru jia 	儒家	c=1 d=1 t=3160
ru wo 	如我	c=1 d=0.694197 t=3813
rui 	瑞	c=1 d=0.319819 t=3813
rui zi 	瑞茲	c=2 d=0.466738 t=3813
ruo dui 	弱隊	c=1 d=0.182684 t=3813
sa 	撒	c=1 d=0.0102037 t=3813
sai er 	塞爾	c=0 d=0.00168231 t=3813
san 	三	c=5 d=0.272532 t=3813
san ge 	三個	c=1 d=0.0234005 t=3813
san pian 	三篇	c=1 d=0.0685632 t=3813
san ren 	散人	c=1 d=1 t=2711
san tiao 	三條	c=0 d=0.1 t=3008
san tiao lu 	三條路	c=1 d=1 t=3009
san xing 	三星	c=1 d=0.410656 t=3813
se 	色	c=0 d=0.1 t=3561
se cai 	色彩	c=1 d=1 t=3136
sha 	啥	c=1 d=0.0224829 t=3813
shan 	山	c=1 d=0.0111647 t=3813
shan ling 	閃靈	c=1 d=0.154896 t=3813
shan zha 	山楂	c=0 d=0.00111647 t=3813
shan zha shu 	山楂樹	c=5 d=0.129827 t=3813
shang 	上	c=7 d=0.292884 t=3813
shang ci 	上次	c=1 d=1 t=2981
shang dang 	上當	c=0 d=0.00212797 t=3813
shang dang le 	上當了	c=1 d=0.0213864 t=3813
shang hai 	傷害	c=6 d=1.08794 t=3813
shang ju 	上局	c=1 d=0.506617 t=3813
shang ke 	上課	c=3 d=0.23588 t=3813
shang le 	上了	c=1 d=1 t=2925
shang se 	上色	c=1 d=1 t=3380
shang wu 	上午	c=1 d=0.895834 t=3813
shang wu 	商務	c=1 d=1 t=3241
shang xi 	賞析	c=1 d=0.084163 t=3813
shang xian 	上線	c=1 d=0.0107269 t=3813
shang xiao 	上校	c=4 d=0.314187 t=3813
shang xue shi 	上學時	c=1 d=1 t=3585
shang ye 	商業	c=2 d=1.92774 t=2376
shao 	少	c=2 d=1.02375 t=3337
shao nv 	少女	c=3 d=0.980688 t=3813
shao shu 	少數	c=1 d=0.105399 t=3813
she hui 	社會	c=7 d=0.568863 t=3813
she lie 	涉獵	c=1 d=0.00843808 t=3813
she shou 	射手	c=1 d=0.927743 t=3813
she tuan 	社團	c=1 d=0.0243554 t=3813
shen 	審	c=2 d=0.010951 t=3813
shen 	神	c=3 d=0.732313 t=3813
shen 	身	c=2 d=0.61629 t=3813
shen bian 	身邊	c=2 d=0.499662 t=3813
shen me 	什麼	c=9 d=2.04947 t=3813
shen mi 	神祕	c=1 d=0.0411719 t=3813
shen qing 	申請	c=3 d=0.824517 t=3813
shen shang 	身上	c=1 d=1 t=2825
shen shou 	神獸	c=1 d=0.0466538 t=3813
shen wei 	神威	c=1 d=0.201897 t=3813
shen zhi 	甚至	c=1 d=0.527292 t=3813
sheng 	昇	c=2 d=0.301413 t=3813
sheng 	聲	c=0 d=0.1 t=3329
sheng cun 	生存	c=1 d=0.386741 t=3813
sheng huo 	生活	c=2 d=1.00159 t=3472
sheng jie 	聖潔	c=1 d=1 t=3180
